# ToupTek camera catalogue — 1337 variants.
# Source: ToupTek USB camera interface specification, docs/reverse/toupcam-protocol.md §14.
# Look up by product id, not by name: one name covers revisions with different
# ids and pixel pitches. Columns: name, vid, pid, width, height, pixel_um, resolutions
E3CMOS02300KMC(USB2.0)	0x0547	0x14d3	1920	1200	5.86	1920x1200@164
E3CMOS02300KPA	0x0547	0x3723	1920	1200	3.75	1920x1200@30;960x600@65
E3CMOS02300KPA(USB2.0)	0x0547	0x4723	1920	1200	3.75	1920x1200@30;960x600@65
E3CMOS02300KPB	0x0547	0x4006	1920	1200	5.86	1920x1200@30
E3CMOS02300KPB(USB2.0)	0x0547	0x4007	1920	1200	5.86	1920x1200@30
E3CMOS03100KMC	0x0547	0x1174	2048	1536	3.45	2048x1536@53;1024x768@85
E3CMOS03100KMC(USB2.0)	0x0547	0x1175	2048	1536	3.45	2048x1536@53;1024x768@85
E3CMOS03100KPA	0x0547	0x3731	2048	1536	2.5	2048x1536@28;1024x768@28
E3CMOS03100KPA(USB2.0)	0x0547	0x4731	2048	1536	2.5	2048x1536@28;1024x768@28
E3CMOS03100KPB	0x0547	0x4008	2048	1536	2.5	2048x1536@25;1920x1080@30
E3CMOS03100KPB(USB2.0)	0x0547	0x4009	2048	1536	2.5	2048x1536@25;1920x1080@30
E3CMOS05000KMA	0x0547	0x10a9	2448	2048	3.45	2448x2048@35;1224x1024@60
E3CMOS05000KMA	0x0547	0x1172	2448	2048	3.45	2448x2048@35;1224x1024@60
E3CMOS05000KMA(USB2.0)	0x0547	0x10ab	2448	2048	3.45	2448x2048@35;1224x1024@60
E3CMOS05000KMA(USB2.0)	0x0547	0x1173	2448	2048	3.45	2448x2048@35;1224x1024@60
E3CMOS05000KPA	0x0547	0x10a8	2448	2048	3.45	2448x2048@15;1224x1024@50
E3CMOS05000KPA(USB2.0)	0x0547	0x10aa	2448	2048	3.45	2448x2048@15;1224x1024@50
E3CMOS05100KMA	0x0547	0x14b2	2448	2048	2.74	2448x2048@63;1216x1024@208
E3CMOS05100KMA(USB2.0)	0x0547	0x14b3	2448	2048	2.74	2448x2048@63;1216x1024@208
E3CMOS06300KMA	0x0547	0x10f8	3072	2048	2.4	3072x2048@30;1536x1024@50
E3CMOS06300KMA(USB2.0)	0x0547	0x10f9	3072	2048	2.4	3072x2048@30;1536x1024@50
E3CMOS06300KPA	0x0547	0x4000	3072	2048	2.4	3072x2048@15;1536x1024@25
E3CMOS06300KPA(USB2.0)	0x0547	0x4001	3072	2048	2.4	3072x2048@15;1536x1024@25
E3CMOS08300KMD	0x0547	0x15ba	3840	2160	2.9	3840x2160@45;1920x1080@60
E3CMOS08300KMD(USB2.0)	0x0547	0x15bb	3840	2160	2.9	3840x2160@45;1920x1080@60
E3CMOS12000KPA	0x0547	0x4002	4000	3000	1.85	4000x3000@7;2048x1080@30
E3CMOS12000KPA(USB2.0)	0x0547	0x4003	4000	3000	1.85	4000x3000@7;2048x1080@30
E3CMOS12300KMA	0x0547	0x1201	4096	3000	3.45	4096x3000@24;2048x1500@47
E3CMOS12300KMA(USB2.0)	0x0547	0x1202	4096	3000	3.45	4096x3000@24;2048x1500@47
E3CMOS12400KMA	0x0547	0x14b6	4096	3000	2.74	4096x3000@28;2048x1500@100;1024x750@100
E3CMOS12400KMA(USB2.0)	0x0547	0x14b7	4096	3000	2.74	4096x3000@28;2048x1500@100;1024x750@100
E3CMOS20000KMA	0x0547	0x11de	5440	3648	2.4	5440x3648@17;4080x2160@40;2736x1824@50;1824x1216@60
E3CMOS20000KMA(USB2.0)	0x0547	0x11df	5440	3648	2.4	5440x3648@17;4080x2160@40;2736x1824@50;1824x1216@60
E3CMOS20000KPA	0x0547	0x1110	5440	3648	2.4	5440x3648@6;2736x1824@16;1824x1216@21
E3CMOS20000KPA(USB2.0)	0x0547	0x1111	5440	3648	2.4	5440x3648@6;2736x1824@16;1824x1216@21
E3CMOS20000KPB	0x0547	0x1233	5200	3888	1.2	5200x3888@6;2592x1944@15;1728x1296@30
E3CMOS20000KPB(USB2.0)	0x0547	0x1234	5200	3888	1.2	5200x3888@6;2592x1944@15;1728x1296@30
E3CMOS20400KMA	0x0547	0x14ba	4496	4496	2.74	4496x4496@17;2240x2240@17;1120x1120@17
E3CMOS20400KMA(USB2.0)	0x0547	0x14bb	4496	4496	2.74	4496x4496@17;2240x2240@17;1120x1120@17
E3CMOS45000KMA	0x0547	0x12e6	8256	5616	2.315	8256x5616@8;4128x2808@30;2048x1080@30;1360x720@30
E3CMOS45000KMA	0x0547	0x1343	8176	5616	4.63	8176x5616@8;4080x2808@9;7408x5556@30;3696x2778@36;8176x4320@10;4096x2160@34;2048x1080@62;1360x720@86
E3CMOS45000KMA(USB2.0)	0x0547	0x12e7	8256	5616	2.315	8256x5616@8;4128x2808@30;2048x1080@30;1360x720@30
E3CMOS45000KMA(USB2.0)	0x0547	0x1344	8176	5616	4.63	8176x5616@8;4080x2808@9;7408x5556@30;3696x2778@36;8176x4320@10;4096x2160@34;2048x1080@62;1360x720@86
E3ISPM01500KPA	0x0547	0x11d0	1440	1080	3.45	1440x1080@160;720x540@320
E3ISPM01500KPA(USB2.0)	0x0547	0x11d1	1440	1080	3.45	1440x1080@160;720x540@320
E3ISPM02000KPA	0x0547	0x11c0	1920	1080	3.75	1920x1080@125
E3ISPM02000KPA(USB2.0)	0x0547	0x11c1	1920	1080	3.75	1920x1080@125
E3ISPM02100KPA	0x0547	0x1304	1920	1080	5.8	1920x1080@96
E3ISPM02100KPA(USB2.0)	0x0547	0x1305	1920	1080	5.8	1920x1080@96
E3ISPM03100KPA	0x0547	0x1138	2048	1536	3.45	2048x1536@53;1024x768@85
E3ISPM03100KPA(USB2.0)	0x0547	0x1139	2048	1536	3.45	2048x1536@53;1024x768@85
E3ISPM03100KPB	0x0547	0x113a	2048	1536	2.5	2048x1536@50;1920x1080@50
E3ISPM03100KPB(USB2.0)	0x0547	0x113b	2048	1536	2.5	2048x1536@50;1920x1080@50
E3ISPM05000KPA	0x0547	0x111c	2448	2048	3.45	2448x2048@35;1216x1024@50
E3ISPM05000KPA	0x0547	0x114c	2448	2048	3.45	2448x2048@35;1224x1024@50
E3ISPM05000KPA(USB2.0)	0x0547	0x111d	2448	2048	3.45	2448x2048@35;1216x1024@50
E3ISPM05000KPA(USB2.0)	0x0547	0x114d	2448	2048	3.45	2448x2048@35;1224x1024@50
E3ISPM05100KPA	0x0547	0x14b0	2448	2048	2.74	2448x2048@63;1216x1024@208
E3ISPM05100KPA(USB2.0)	0x0547	0x14b1	2448	2048	2.74	2448x2048@63;1216x1024@208
E3ISPM06300KPA	0x0547	0x111a	3072	2048	2.4	3072x2048@30;1536x1024@38
E3ISPM06300KPA(USB2.0)	0x0547	0x111b	3072	2048	2.4	3072x2048@30;1536x1024@38
E3ISPM06300KPB	0x0547	0x1217	3072	2048	2.4	3072x2048@59;1536x1024@59
E3ISPM06300KPB	0x0547	0x134b	3072	2048	2.4	3072x2048@60;1536x1024@60
E3ISPM06300KPB	0x0547	0x15d5	3072	2048	2.4	3072x2048@60;1536x1024@60
E3ISPM06300KPB(USB2.0)	0x0547	0x1218	3072	2048	2.4	3072x2048@59;1536x1024@59
E3ISPM06300KPB(USB2.0)	0x0547	0x134c	3072	2048	2.4	3072x2048@60;1536x1024@60
E3ISPM06300KPB(USB2.0)	0x0547	0x15d6	3072	2048	2.4	3072x2048@60;1536x1024@60
E3ISPM08000KPA	0x0547	0x1314	2800	2800	4.63	2800x2800@30;1376x1376@140;688x688@140
E3ISPM08000KPA(USB2.0)	0x0547	0x1315	2800	2800	4.63	2800x2800@30;1376x1376@140;688x688@140
